Time,ElapsedTime,x,y,z
19:38:01.608,1417.8441,0.4109565,0.08645108,-1.284733
19:38:01.619,1429.3423,0.4109665,0.08644985,-1.284722
19:38:01.631,1440.7545,0.4109999,0.0864332,-1.284773
19:38:01.641,1450.8395,0.4109961,0.08642466,-1.284765
19:38:01.652,1462.287,0.4110413,0.08641514,-1.284713
19:38:01.664,1473.8852,0.4110345,0.08640352,-1.284715
19:38:01.674,1484.2997,0.4110056,0.08638389,-1.284719
19:38:01.686,1495.4313,0.4105237,0.08640455,-1.285237
19:38:01.697,1506.825,0.4105095,0.08640206,-1.285241
19:38:01.708,1517.8198,0.4103593,0.08641507,-1.285411
19:38:01.719,1529.3589,0.4103673,0.08640908,-1.285427
19:38:01.731,1540.9691,0.4105619,0.08644167,-1.285309
19:38:01.743,1553.0916,0.4105713,0.0864442,-1.285309
19:38:01.755,1564.8575,0.4104631,0.08640056,-1.285437
19:38:01.766,1576.3247,0.4105356,0.08643091,-1.285329
19:38:01.778,1588.3613,0.4105406,0.08643825,-1.285335
19:38:01.789,1598.5935,0.4104282,0.08640146,-1.285419
19:38:01.802,1611.6391,0.4104338,0.08638661,-1.285427
19:38:01.812,1622.3213,0.4101846,0.08642666,-1.285521
19:38:01.824,1633.8241,0.410174,0.08642532,-1.285524
19:38:01.835,1644.8907,0.4097592,0.08641051,-1.285951
19:38:01.846,1656.0813,0.4097501,0.08640497,-1.285949
19:38:01.857,1667.1828,0.4095945,0.08642642,-1.286104
19:38:01.868,1678.0005,0.4095833,0.08641157,-1.286105
19:38:01.879,1689.1636,0.4093961,0.0863959,-1.286351
19:38:01.890,1700.3408,0.4093202,0.08644692,-1.286541
19:38:01.902,1711.9013,0.409302,0.08644935,-1.286545
19:38:01.912,1722.192,0.409454,0.08640981,-1.286436
19:38:01.924,1733.8071,0.4094632,0.08640416,-1.286434
19:38:01.935,1745.0624,0.409742,0.08648776,-1.286176
19:38:01.948,1757.6593,0.4097379,0.08649451,-1.28618
19:38:01.957,1767.246,0.4097266,0.08649258,-1.286188
19:38:01.968,1777.4808,0.409573,0.08650826,-1.286337
19:38:01.979,1788.5741,0.4095612,0.08652567,-1.286361
19:38:01.989,1799.3472,0.4098201,0.08646016,-1.286184
19:38:02.002,1812.0062,0.4098206,0.08645907,-1.286188
19:38:02.013,1822.8344,0.4097863,0.08640948,-1.286191
19:38:02.024,1833.9914,0.4097993,0.08639906,-1.286195
19:38:02.034,1844.2956,0.4099021,0.08640566,-1.286097
19:38:02.047,1856.4818,0.4101436,0.086381,-1.285806
19:38:02.058,1867.845,0.4101368,0.08638628,-1.285813
19:38:02.069,1878.8928,0.4098707,0.08638321,-1.285987
19:38:02.079,1889.392,0.4098554,0.08638343,-1.285991
19:38:02.091,1901.1941,0.40953,0.08638439,-1.286171
19:38:02.102,1912.3014,0.4095075,0.08637717,-1.286172
19:38:02.113,1922.6885,0.409613,0.08641364,-1.286005
19:38:02.124,1934.267,0.4096003,0.08640363,-1.286
19:38:02.136,1945.8224,0.4095041,0.0863938,-1.286157
19:38:02.146,1955.8856,0.4095259,0.08642341,-1.286211
19:38:02.157,1967.3619,0.4095129,0.08643559,-1.286206
19:38:02.169,1978.942,0.4095122,0.08644079,-1.286201
19:38:02.180,1990.1008,0.4099655,0.08643802,-1.285923
19:38:02.191,2000.7706,0.4100927,0.08641056,-1.28588
19:38:02.202,2011.6729,0.4101104,0.08639784,-1.28589
19:38:02.213,2022.8205,0.4102026,0.08640678,-1.285788
19:38:02.224,2033.9035,0.4102143,0.08640604,-1.285784
19:38:02.235,2044.9874,0.4103788,0.08641944,-1.285672
19:38:02.247,2056.8004,0.4105476,0.08640103,-1.285489
19:38:02.257,2067.3626,0.4105787,0.08640317,-1.285489
19:38:02.269,2079.3309,0.4106996,0.08643477,-1.285289
19:38:02.281,2090.8303,0.4107103,0.08643455,-1.285299
19:38:02.291,2100.9099,0.4103564,0.08641531,-1.285671
19:38:02.301,2111.3584,0.410359,0.08641405,-1.285682
19:38:02.313,2123.304,0.4104681,0.08641804,-1.285451
19:38:02.324,2134.0747,0.4104716,0.08641113,-1.285449
19:38:02.335,2145.1854,0.4102842,0.08644571,-1.285581
19:38:02.347,2156.4958,0.410409,0.08638225,-1.285402
19:38:02.357,2166.8587,0.4104033,0.08636938,-1.285393
19:38:02.369,2178.8645,0.4100702,0.0864156,-1.285797
19:38:02.379,2189.3212,0.4100657,0.08641303,-1.285811
19:38:02.391,2201.0875,0.4102135,0.08638235,-1.285639
19:38:02.403,2212.8514,0.410211,0.08638973,-1.285632
19:38:02.413,2222.968,0.4100968,0.08639291,-1.28564
19:38:02.424,2233.8194,0.410095,0.08638808,-1.285633
19:38:02.435,2244.8666,0.4102832,0.08643201,-1.285416
19:38:02.446,2256.3161,0.4102958,0.08641405,-1.285416
19:38:02.458,2268.0305,0.4103034,0.08640834,-1.285401
19:38:02.468,2278.3355,0.4099231,0.08641003,-1.2858
19:38:02.479,2289.0118,0.4099244,0.0864066,-1.285806
19:38:02.491,2301.1053,0.4099129,0.08644992,-1.285883
19:38:02.502,2312.3173,0.4098976,0.08645955,-1.285881
19:38:02.513,2322.8262,0.4102606,0.0864392,-1.285528
19:38:02.525,2334.531,0.410259,0.0864384,-1.285511
19:38:02.535,2344.7811,0.4104674,0.08646414,-1.285384
19:38:02.546,2355.8912,0.4104711,0.08644523,-1.285413
19:38:02.558,2368.0012,0.4104875,0.08644336,-1.285429
19:38:02.568,2378.3342,0.410562,0.08646915,-1.28523
19:38:02.580,2390.1918,0.4105762,0.08647339,-1.285224
19:38:02.591,2400.8212,0.4105445,0.0864839,-1.285237
19:38:02.602,2411.8727,0.4105653,0.08649606,-1.28522
19:38:02.613,2423.234,0.4108652,0.08646548,-1.284993
19:38:02.624,2434.1374,0.4108942,0.08648108,-1.284969
19:38:02.635,2445.3879,0.4107932,0.08645478,-1.284965
19:38:02.647,2456.5032,0.4107651,0.08649918,-1.284802
19:38:02.658,2468.3636,0.4107755,0.08651156,-1.284778
19:38:02.669,2478.6037,0.4110061,0.08654159,-1.284597
19:38:02.679,2489.0113,0.4110163,0.08655273,-1.284581
19:38:02.691,2500.8211,0.410859,0.08651658,-1.284831
19:38:02.702,2512.3152,0.4108741,0.08652609,-1.284797
19:38:02.713,2523.396,0.4109545,0.08652038,-1.284698
19:38:02.725,2534.4731,0.410972,0.08651979,-1.284689
19:38:02.735,2545.3146,0.4110205,0.08648804,-1.284718
19:38:02.747,2556.8205,0.411052,0.08650151,-1.284713
19:38:02.758,2567.8364,0.4110758,0.08650174,-1.284701
19:38:02.768,2578.3508,0.411002,0.0864902,-1.284909
19:38:02.780,2589.9903,0.4110101,0.08650251,-1.284905
19:38:02.791,2600.8709,0.4109689,0.0864787,-1.284968
19:38:02.802,2611.9934,0.4109831,0.08648556,-1.28496
19:38:02.813,2622.8169,0.4110634,0.08653698,-1.284821
19:38:02.824,2634.073,0.4110761,0.08653854,-1.284806
19:38:02.835,2645.3357,0.4112217,0.08652444,-1.284572
19:38:02.846,2656.3179,0.4112401,0.08652797,-1.284554
19:38:02.858,2667.4116,0.4111284,0.08643956,-1.284526
19:38:02.869,2679.1655,0.4107511,0.08646932,-1.284895
19:38:02.879,2689.3522,0.4107524,0.08648112,-1.284877
19:38:02.891,2701.0502,0.4110531,0.08646363,-1.284595
19:38:02.903,2712.7999,0.411062,0.08646915,-1.284575
19:38:02.913,2722.8163,0.4111596,0.08648527,-1.284494
19:38:02.925,2734.6229,0.4111053,0.08647542,-1.2846
19:38:02.935,2745.208,0.411136,0.08643829,-1.284507
19:38:02.946,2756.0004,0.4114128,0.08645651,-1.283996
19:38:02.958,2767.4539,0.411422,0.08646981,-1.283955
19:38:02.969,2779.0974,0.410984,0.08648523,-1.28434
19:38:02.979,2789.3503,0.4109927,0.08648918,-1.284313
19:38:02.991,2800.8483,0.4106709,0.08652366,-1.284805
19:38:03.002,2811.5817,0.4106907,0.08652322,-1.284778
19:38:03.013,2822.8153,0.4111512,0.08652034,-1.284465
19:38:03.025,2834.5651,0.4114785,0.0864794,-1.284134
19:38:03.034,2844.3131,0.4115057,0.08650406,-1.284076
19:38:03.046,2856.0415,0.4115558,0.08654888,-1.283949
19:38:03.057,2867.3125,0.4115803,0.08653627,-1.283909
19:38:03.069,2879.073,0.4114387,0.08646232,-1.284064
19:38:03.079,2889.3648,0.4114509,0.08646248,-1.284031
19:38:03.090,2899.8261,0.4115831,0.08646787,-1.283849
19:38:03.103,2912.7363,0.4116224,0.08646773,-1.283811
19:38:03.113,2922.923,0.4116774,0.08643502,-1.283905
19:38:03.123,2933.3118,0.41171,0.08644157,-1.283866
19:38:03.135,2944.8695,0.4117302,0.08639101,-1.28385
19:38:03.146,2955.8446,0.4116516,0.08645959,-1.28385
19:38:03.158,2967.4306,0.4116926,0.08645041,-1.283804
19:38:03.169,2979.0378,0.4117272,0.08645073,-1.283806
19:38:03.180,2990.098,0.4117715,0.0864464,-1.283767
19:38:03.191,3000.8371,0.4117787,0.08642189,-1.283803
19:38:03.201,3011.3796,0.4118052,0.08641904,-1.283775
19:38:03.213,3022.7795,0.4119124,0.08641634,-1.283634
19:38:03.225,3034.8438,0.4119446,0.08641676,-1.283603
19:38:03.235,3044.8159,0.412009,0.08642812,-1.283466
19:38:03.246,3055.8529,0.412062,0.08645278,-1.283414
19:38:03.257,3067.3104,0.412112,0.08644143,-1.283363
19:38:03.269,3078.9226,0.4123601,0.08647002,-1.283149
19:38:03.279,3089.0173,0.4124027,0.0864678,-1.283103
19:38:03.291,3100.8276,0.4125726,0.08645628,-1.282871
19:38:03.302,3111.4059,0.4126245,0.08646133,-1.28281
19:38:03.313,3122.6892,0.4125211,0.08647251,-1.282872
19:38:03.324,3133.605,0.4125803,0.08646441,-1.282811
19:38:03.334,3144.3866,0.4126773,0.08647089,-1.282672
19:38:03.347,3156.4845,0.4126847,0.08647332,-1.282724
19:38:03.357,3166.8258,0.4127226,0.08646813,-1.282676
19:38:03.369,3178.9773,0.412701,0.08647591,-1.282766
19:38:03.379,3189.2848,0.4127359,0.08646555,-1.282725
19:38:03.390,3200.0322,0.4126399,0.08644243,-1.282844
19:38:03.401,3211.3953,0.4126813,0.08644067,-1.282798
19:38:03.412,3222.2885,0.4128088,0.08643068,-1.282601
19:38:03.424,3233.9127,0.4128587,0.08643644,-1.282541
19:38:03.435,3244.8129,0.412219,0.08643704,-1.283213
19:38:03.446,3256.1061,0.412154,0.08643708,-1.283286
19:38:03.456,3266.3101,0.4121799,0.08644304,-1.283246
19:38:03.469,3278.4125,0.4124811,0.08648726,-1.282957
19:38:03.479,3289.0705,0.4125214,0.0864922,-1.282903
19:38:03.491,3300.8355,0.412606,0.08649572,-1.282852
19:38:03.502,3312.3604,0.4126439,0.08650069,-1.2828
19:38:03.513,3322.6263,0.4124638,0.08648352,-1.282926
19:38:03.524,3333.7678,0.412361,0.08650309,-1.283042
19:38:03.535,3344.8326,0.4123439,0.08649623,-1.283035
19:38:03.546,3356.3119,0.41228,0.08649948,-1.283136
19:38:03.557,3366.8494,0.4123316,0.08650743,-1.283092
19:38:03.569,3378.8276,0.4123052,0.08653061,-1.283172
19:38:03.579,3389.3784,0.4123417,0.08654047,-1.283133
19:38:03.590,3399.5767,0.4121464,0.08646634,-1.283357
19:38:03.602,3411.6795,0.4121869,0.08646511,-1.283311
19:38:03.613,3423.1846,0.4119585,0.08653191,-1.283587
19:38:03.624,3434.2579,0.4119905,0.08652792,-1.283562
19:38:03.635,3445.3352,0.412081,0.08647811,-1.283558
19:38:03.646,3455.8823,0.4120431,0.08646221,-1.283445
19:38:03.658,3467.4898,0.4120609,0.08646429,-1.283415
19:38:03.668,3478.3274,0.4115335,0.08648714,-1.283915
19:38:03.680,3489.8528,0.411536,0.08648872,-1.283884
19:38:03.691,3500.8112,0.4113753,0.08650565,-1.28412
19:38:03.702,3512.2488,0.4113897,0.08649865,-1.284106
19:38:03.713,3522.8457,0.4116558,0.08647811,-1.283922
19:38:03.724,3533.8373,0.4117025,0.08647722,-1.28387
19:38:03.735,3545.2907,0.4116963,0.08639628,-1.283764
19:38:03.746,3555.8264,0.4114013,0.08637632,-1.284024
19:38:03.757,3566.8108,0.4114219,0.08636528,-1.28401
19:38:03.769,3578.823,0.4115685,0.08638176,-1.283919
19:38:03.779,3589.338,0.4115727,0.0863746,-1.283894
19:38:03.791,3600.7539,0.4117919,0.08639639,-1.283797
19:38:03.802,3611.8339,0.4118162,0.08639456,-1.283786
19:38:03.812,3622.307,0.4118557,0.08640927,-1.283839
19:38:03.824,3633.8781,0.4118816,0.08642433,-1.283818
19:38:03.836,3646.3427,0.411939,0.08638377,-1.283723
19:38:03.846,3655.9288,0.4117373,0.08640572,-1.28378
19:38:03.857,3667.0181,0.4117582,0.08638665,-1.283759
19:38:03.868,3678.3983,0.4113859,0.08640422,-1.284076
19:38:03.879,3688.4777,0.411378,0.08639714,-1.28406
19:38:03.890,3699.4266,0.4113389,0.08643688,-1.284141
19:38:03.902,3712.0246,0.4113402,0.08643092,-1.284124
19:38:03.912,3722.3982,0.4112316,0.08636863,-1.28427
19:38:03.924,3733.9592,0.4112391,0.08637401,-1.284256
19:38:03.934,3744.306,0.4108737,0.08641132,-1.284669
19:38:03.946,3756.4017,0.4109273,0.08640092,-1.284656
19:38:03.957,3766.8449,0.41091,0.08640282,-1.284642
19:38:03.967,3777.4036,0.4111633,0.08641709,-1.284397
19:38:03.979,3789.214,0.4111669,0.08640962,-1.284372
19:38:03.989,3799.3427,0.4110088,0.08641019,-1.284569
19:38:04.002,3811.8068,0.4110101,0.08641749,-1.284565
19:38:04.012,3822.0948,0.4111302,0.08645148,-1.284387
19:38:04.023,3833.2241,0.4106574,0.08647431,-1.284947
19:38:04.034,3843.8472,0.4107527,0.08645635,-1.284781
19:38:04.047,3856.6488,0.4106442,0.08648314,-1.284905
19:38:04.056,3866.0801,0.4106197,0.08649149,-1.284912
19:38:04.068,3878.1926,0.4103227,0.08647158,-1.285259
19:38:04.080,3889.7277,0.4102976,0.08648715,-1.285253
19:38:04.091,3900.7288,0.4103382,0.08651723,-1.285192
19:38:04.102,3911.6836,0.4103299,0.08652488,-1.285201
19:38:04.112,3922.3038,0.4102359,0.08651958,-1.285425
19:38:04.124,3934.0431,0.4104377,0.08645277,-1.285255
19:38:04.135,3944.8079,0.4103836,0.08649432,-1.285398
19:38:04.146,3955.8492,0.4103141,0.08650273,-1.285571
19:38:04.157,3967.3008,0.4103072,0.08649189,-1.285581
19:38:04.168,3977.9726,0.4103434,0.08644651,-1.285576
19:38:04.179,3989.2136,0.4103285,0.08644165,-1.285582
19:38:04.189,3999.3262,0.4102806,0.08642896,-1.285648
19:38:04.202,4011.9265,0.4102803,0.08642719,-1.285676
19:38:04.212,4022.1575,0.4103858,0.08639599,-1.285527
19:38:04.224,4033.8377,0.4103861,0.0863836,-1.285591
19:38:04.234,4044.276,0.410413,0.08639859,-1.285899
19:38:04.245,4055.3011,0.4102367,0.08633429,-1.28622
19:38:04.257,4066.8028,0.4101912,0.0862927,-1.285945
19:38:04.268,4078.3054,0.4098992,0.08633818,-1.285328
19:38:04.280,4089.8781,0.4097191,0.08630688,-1.284989
19:38:04.290,4099.9871,0.4096533,0.08650903,-1.285342
19:38:04.302,4111.6724,0.4098765,0.0864658,-1.28597
19:38:04.313,4122.6248,0.4104996,0.08625624,-1.285831
19:38:04.324,4134.1948,0.410515,0.08626232,-1.285746
19:38:04.334,4144.3246,0.4100113,0.08626153,-1.285887
19:38:04.346,4155.5666,0.4098643,0.08638947,-1.285608
19:38:04.357,4166.8223,0.4097723,0.08636194,-1.285225
19:38:04.368,4177.4541,0.4098454,0.08642942,-1.285072
19:38:04.379,4189.3258,0.4100455,0.08645321,-1.285307
19:38:04.391,4200.841,0.4105245,0.08640242,-1.285314
19:38:04.402,4211.6335,0.410404,0.0864059,-1.285267
19:38:04.412,4222.3408,0.4106439,0.08622807,-1.284922
19:38:04.424,4234.3021,0.4105572,0.08624327,-1.284953
19:38:04.434,4243.8764,0.4109522,0.08623471,-1.284653
19:38:04.447,4256.8972,0.4112084,0.08621058,-1.284452
19:38:04.457,4267.2983,0.4113367,0.08619802,-1.284439
19:38:04.468,4278.3223,0.4116131,0.08617155,-1.284174
19:38:04.479,4288.8599,0.4116178,0.0861567,-1.284058
19:38:04.489,4299.3413,0.4118729,0.08614223,-1.283918
19:38:04.502,4311.6413,0.4118699,0.08612932,-1.284021
19:38:04.513,4322.5047,0.4121487,0.08609297,-1.283933
19:38:04.524,4333.6818,0.4122834,0.08608274,-1.283908
19:38:04.534,4343.8067,0.412403,0.08606212,-1.28392
19:38:04.546,4356.3024,0.4124061,0.08610281,-1.283862
19:38:04.557,4366.8187,0.4123731,0.08608986,-1.283745
19:38:04.567,4377.3825,0.4122839,0.08613424,-1.28372
19:38:04.579,4389.0608,0.412331,0.08613703,-1.283749
19:38:04.589,4399.3332,0.4124184,0.08618135,-1.283602
19:38:04.602,4411.7496,0.4125173,0.08618432,-1.28367
19:38:04.613,4422.5252,0.4124687,0.0861775,-1.283568
19:38:04.623,4433.2881,0.4116989,0.08617407,-1.28417
19:38:04.634,4443.8827,0.4116791,0.0861679,-1.28407
19:38:04.646,4455.838,0.4116926,0.08625904,-1.283738
19:38:04.656,4466.3047,0.4116832,0.08626369,-1.283608
19:38:04.668,4478.3438,0.411737,0.08627688,-1.28357
19:38:04.679,4488.8534,0.4117677,0.08627104,-1.28355
19:38:04.689,4499.371,0.4118387,0.08620931,-1.283491
19:38:04.702,4511.5394,0.4118369,0.08620563,-1.283456
19:38:04.713,4522.8336,0.4120673,0.08618975,-1.283264
19:38:04.724,4533.8348,0.4125576,0.08615582,-1.28281
19:38:04.734,4543.8876,0.4125905,0.08615947,-1.282741
19:38:04.746,4555.4656,0.4124812,0.08604914,-1.282995
19:38:04.757,4566.8275,0.4125379,0.08604921,-1.282945
19:38:04.767,4577.2979,0.4124714,0.08597009,-1.283049
19:38:04.779,4588.9779,0.412339,0.08596653,-1.283516
19:38:04.789,4599.3501,0.412517,0.08600544,-1.284157
19:38:04.802,4611.5625,0.4126607,0.08600067,-1.284208
19:38:04.813,4622.4405,0.4125754,0.08588623,-1.283952
19:38:04.823,4633.1915,0.4115639,0.08614191,-1.284566
19:38:04.835,4644.7673,0.4114511,0.08614226,-1.284381
19:38:04.846,4655.83,0.4106964,0.08628982,-1.284431
19:38:04.857,4667.1965,0.410666,0.08630922,-1.284299
19:38:04.868,4677.7993,0.4107808,0.08647683,-1.284021
19:38:04.879,4689.0005,0.4107298,0.08650377,-1.284079
19:38:04.890,4699.9759,0.4106784,0.08650752,-1.284264
19:38:04.901,4710.8037,0.4105999,0.08652765,-1.284259
19:38:04.913,4722.8589,0.4107423,0.08653914,-1.284294
19:38:04.923,4732.8528,0.410533,0.08646758,-1.284606
19:38:04.934,4743.8099,0.4105514,0.08656035,-1.28469
19:38:04.946,4755.62,0.410705,0.08654918,-1.284721
19:38:04.956,4765.8325,0.4106405,0.08655751,-1.284664
19:38:04.968,4778.2954,0.4107606,0.08653501,-1.284567
19:38:04.980,4789.4066,0.4107215,0.08655937,-1.284634
19:38:04.989,4799.2979,0.4110523,0.08653408,-1.284509
19:38:05.001,4810.7994,0.4113426,0.08649842,-1.284301
19:38:05.012,4822.0665,0.4112966,0.0864888,-1.284412
19:38:05.023,4833.2702,0.4109877,0.08653582,-1.284744
19:38:05.035,4844.8025,0.4109523,0.08654676,-1.284686
19:38:05.046,4856.1529,0.4107758,0.08655167,-1.284978
19:38:05.056,4866.2994,0.4107504,0.08654887,-1.285019
19:38:05.067,4877.3367,0.4109906,0.08653294,-1.284732
19:38:05.080,4889.8223,0.4109845,0.08652959,-1.28481
19:38:05.090,4899.5514,0.4108217,0.08648741,-1.284972
19:38:05.101,4911.3335,0.4108011,0.08649045,-1.284915
19:38:05.112,4921.8838,0.4106982,0.0864647,-1.285054
19:38:05.123,4933.0774,0.4106983,0.08648447,-1.285046
19:38:05.135,4944.6887,0.4107853,0.08643574,-1.284899
19:38:05.146,4955.4749,0.4109243,0.08644769,-1.284846
19:38:05.156,4965.8138,0.4109335,0.08644943,-1.284981
19:38:05.168,4977.8485,0.4110769,0.08635812,-1.284986
19:38:05.179,4989.3219,0.4110733,0.08634857,-1.28508
19:38:05.190,4999.8683,0.4111227,0.08634997,-1.285182
19:38:05.201,5010.8239,0.4110802,0.08635742,-1.285431
19:38:05.212,5022.2367,0.4110951,0.08631586,-1.285442
19:38:05.224,5034.3384,0.4111183,0.0862724,-1.285079
19:38:05.235,5044.4169,0.4108951,0.08626018,-1.284968
19:38:05.246,5056.2978,0.4100566,0.08638966,-1.28613
19:38:05.256,5065.833,0.4101557,0.08640518,-1.286591
19:38:05.268,5077.8186,0.410404,0.08629645,-1.286376
19:38:05.279,5089.3216,0.4103863,0.08627055,-1.286169
19:38:05.289,5099.2369,0.4091848,0.08643131,-1.286966
19:38:05.301,5111.2699,0.4090241,0.08641694,-1.286858
19:38:05.313,5122.4782,0.4087647,0.08664108,-1.286705
19:38:05.323,5132.9695,0.4083763,0.086681,-1.287099
19:38:05.335,5144.5363,0.4084556,0.08671869,-1.287314
19:38:05.345,5155.2272,0.4089032,0.08670606,-1.287086
19:38:05.357,5166.7786,0.4088181,0.08670674,-1.287082
19:38:05.368,5177.8912,0.4085904,0.08659644,-1.287381
19:38:05.380,5190.0747,0.4084718,0.08662799,-1.287407
19:38:05.390,5199.6396,0.4084764,0.08663979,-1.2873
19:38:05.401,5210.7987,0.4084718,0.08664918,-1.287252
19:38:05.412,5222.2082,0.4085147,0.08665549,-1.287283
19:38:05.424,5233.8518,0.4082767,0.08661248,-1.287704
19:38:05.435,5244.406,0.4081795,0.08661948,-1.287664
19:38:05.446,5255.828,0.4087402,0.08653244,-1.287246
19:38:05.456,5266.2932,0.4087192,0.08653672,-1.287402
19:38:05.467,5277.3263,0.4089124,0.08643346,-1.287304
19:38:05.479,5289.1943,0.4089265,0.08643898,-1.287355
19:38:05.490,5299.5026,0.4088871,0.08649335,-1.287329
19:38:05.501,5310.8216,0.4088317,0.08649857,-1.287221
19:38:05.513,5323.0591,0.4088609,0.08650421,-1.287165
19:38:05.523,5333.0513,0.4090409,0.08645776,-1.286963
19:38:05.534,5344.151,0.4090297,0.08644289,-1.287051
19:38:05.545,5355.311,0.4092041,0.08644426,-1.286978
19:38:05.556,5365.8132,0.4092633,0.08644524,-1.28708
19:38:05.568,5377.8457,0.4094616,0.08637667,-1.286828
19:38:05.579,5389.334,0.4094441,0.08635814,-1.286759
19:38:05.589,5399.2944,0.4092125,0.0863666,-1.286713
19:38:05.601,5410.8844,0.4091527,0.08635759,-1.286682
19:38:05.612,5422.2954,0.40949,0.0863929,-1.286259
19:38:05.623,5433.3694,0.4093988,0.08631054,-1.286511
19:38:05.634,5443.9973,0.409707,0.08635298,-1.286309
19:38:05.645,5455.0703,0.4099389,0.08620689,-1.286174
19:38:05.656,5466.2963,0.4099084,0.08626601,-1.286258
19:38:05.668,5478.3187,0.4099571,0.08608473,-1.286607
19:38:05.679,5489.3071,0.4101392,0.08621424,-1.286935
19:38:05.690,5499.8878,0.4103073,0.08614819,-1.287356
19:38:05.701,5510.9443,0.4101489,0.08630856,-1.287491
19:38:05.713,5522.5163,0.4100838,0.08622026,-1.287394
19:38:05.724,5534.2945,0.409107,0.08644183,-1.287885
19:38:05.735,5544.6047,0.4089838,0.08649315,-1.287619
19:38:05.746,5555.7981,0.4084382,0.08655199,-1.287486
19:38:05.756,5566.2996,0.4081696,0.08654888,-1.28776
19:38:05.768,5578.3485,0.4080557,0.08670974,-1.287733
19:38:05.779,5589.3193,0.4079896,0.08668421,-1.287878
19:38:05.789,5599.2931,0.4081935,0.08671195,-1.287717
19:38:05.801,5610.8689,0.4080832,0.08670659,-1.287755
19:38:05.812,5621.6609,0.408447,0.08670662,-1.287293
19:38:05.824,5633.6712,0.4082371,0.08668416,-1.287624
19:38:05.834,5644.3567,0.4082154,0.08668386,-1.287609
19:38:05.846,5655.8092,0.4084849,0.08672746,-1.287181
19:38:05.857,5666.796,0.4083712,0.08678858,-1.28719
19:38:05.868,5677.7458,0.4084389,0.08671837,-1.287076
19:38:05.879,5689.3225,0.408373,0.08673536,-1.287084
19:38:05.890,5700.3265,0.4084086,0.08672053,-1.287288
19:38:05.901,5710.7998,0.4084482,0.08673814,-1.287421
19:38:05.912,5721.5209,0.4088252,0.08672379,-1.287274
19:38:05.925,5734.6115,0.4092546,0.08665026,-1.286835
19:38:05.933,5743.3066,0.4092587,0.08666446,-1.286778
19:38:05.945,5755.2327,0.4092755,0.08666487,-1.286676
19:38:05.955,5765.2893,0.40921,0.08664823,-1.286626
19:38:05.968,5778.2205,0.4091399,0.08661193,-1.286682
19:38:05.979,5788.749,0.4091229,0.08659782,-1.286773
