Time,ElapsedTime,x,y,z
19:43:10.438,5705.2824,0.3748512,0.1619814,-1.286923
19:43:10.550,5817.2611,0.3749287,0.1612981,-1.287906
19:43:10.661,5927.7495,0.3747478,0.1614391,-1.286387
19:43:10.761,6028.303,0.375212,0.1612129,-1.286099
19:43:10.873,6139.471,0.3759716,0.1612405,-1.285953
19:43:10.983,6250.1818,0.3761121,0.1609383,-1.285632
19:43:11.084,6350.7739,0.3761312,0.1604128,-1.285524
19:43:11.184,6450.9119,0.3769863,0.1600822,-1.285458
19:43:11.287,6553.6936,0.3768884,0.1602209,-1.285353
19:43:11.394,6660.9823,0.3811152,0.1592004,-1.300902
19:43:11.494,6761.2082,0.3887801,0.1654973,-1.311172
19:43:11.595,6861.5275,0.4022937,0.167032,-1.31758
19:43:11.705,6972.074,0.4231597,0.182965,-1.326251
19:43:11.806,7072.6231,0.4410733,0.2348239,-1.315718
19:43:11.916,7182.8864,0.4010037,0.3106547,-1.226532
19:43:12.028,7295.274,0.3702371,0.4464941,-1.16721
19:43:12.139,7405.7239,0.3476037,0.6428793,-1.117448
19:43:12.250,7516.7929,0.3435736,0.8766928,-1.078269
19:43:12.362,7628.4792,0.3493147,1.087592,-1.041543
19:43:12.472,7738.7105,0.3198668,1.243386,-0.9806997
19:43:12.583,7849.7712,0.2457314,1.369521,-0.8976251
19:43:12.687,7954.0117,0.215189,1.422545,-0.8689219
19:43:12.793,8059.8066,0.1701524,1.476991,-0.8379982
19:43:12.905,8172.1083,0.1447647,1.516472,-0.8184386
19:43:13.012,8278.902,0.1156523,1.531957,-0.8116609
19:43:13.123,8390.1658,0.09237432,1.53659,-0.8122362
19:43:13.225,8492.2304,0.07337928,1.544111,-0.8054378
19:43:13.327,8594.2191,0.06090212,1.552643,-0.7997206
19:43:13.428,8695.0942,0.04763794,1.56054,-0.7886776
19:43:13.528,8795.2234,0.03595662,1.571314,-0.7703825
19:43:13.638,8905.2334,0.03621554,1.568265,-0.7666042
19:43:13.748,9015.2531,0.03976607,1.555971,-0.7719533
19:43:13.850,9116.608,0.03609681,1.556552,-0.7706343
19:43:13.951,9217.7153,0.02712488,1.56103,-0.7743468
19:43:14.051,9318.3718,0.01878405,1.562231,-0.785437
19:43:14.156,9422.3887,0.01413631,1.568124,-0.7821921
19:43:14.258,9524.5159,0.01565719,1.564647,-0.7819885
19:43:14.360,9627.2088,0.01771212,1.561831,-0.7809712
19:43:14.461,9728.2421,0.02096009,1.566117,-0.7777743
19:43:14.562,9828.6513,0.02151728,1.569956,-0.7772131
19:43:14.664,9930.7138,0.02259374,1.571329,-0.7792515
19:43:14.770,10036.5257,0.02109456,1.573739,-0.7822716
19:43:14.874,10141.3854,0.01469684,1.577603,-0.7863693
19:43:14.978,10245.3859,0.00884366,1.578571,-0.7847396
19:43:15.083,10350.007,0.01236343,1.571495,-0.7826132
19:43:15.187,10453.7844,0.02121854,1.568561,-0.7795721
19:43:15.290,10556.559,0.029423,1.564236,-0.7782502
19:43:15.400,10667.221,0.03408289,1.562521,-0.7812264
19:43:15.504,10771.0443,0.03885722,1.565526,-0.7750621
19:43:15.612,10878.7425,0.04291749,1.563006,-0.7657155
19:43:15.717,10984.174,0.04146147,1.559543,-0.7668669
19:43:15.822,11088.7311,0.02902436,1.5615,-0.7743834
19:43:15.930,11196.4184,0.02043343,1.565817,-0.7777897
19:43:16.036,11303.3075,0.0232172,1.56432,-0.7768368
19:43:16.144,11411.0035,0.03509116,1.561288,-0.7752533
19:43:16.253,11519.5731,0.04442644,1.558772,-0.7770886
19:43:16.360,11626.6798,0.04780173,1.561089,-0.7734852
19:43:16.467,11734.1835,0.05056357,1.562206,-0.7584774
19:43:16.573,11839.48,0.047328,1.561273,-0.7547692
19:43:16.682,11949.0067,0.03445888,1.563491,-0.7631134
19:43:16.793,12059.8123,0.02347708,1.565885,-0.767629
19:43:16.902,12168.6948,0.02893448,1.566492,-0.7632207
19:43:17.002,12268.7251,0.03890657,1.561557,-0.7655636
19:43:17.112,12378.6129,0.04115987,1.562538,-0.7694069
19:43:17.213,12480.1737,0.04062748,1.562745,-0.7637931
19:43:17.324,12591.1695,0.03471255,1.561524,-0.7586547
19:43:17.434,12700.9132,0.02138758,1.559993,-0.7686712
19:43:17.546,12812.9385,0.01854205,1.563333,-0.7699292
19:43:17.647,12914.0807,0.02909255,1.56188,-0.768065
19:43:17.748,13014.9217,0.03618503,1.561626,-0.771554
19:43:17.860,13126.6068,0.04036522,1.56149,-0.7705139
19:43:17.973,13239.545,0.04237151,1.558417,-0.7705152
19:43:18.086,13352.5591,0.03729963,1.55592,-0.7808884
19:43:18.199,13465.7822,0.03564358,1.558609,-0.7897851
19:43:18.302,13568.762,0.03746247,1.560069,-0.7932678
19:43:18.414,13680.8664,0.03733253,1.561339,-0.7972481
19:43:18.516,13782.661,0.03723836,1.56336,-0.7954835
19:43:18.619,13885.7442,0.03785014,1.560425,-0.7980498
19:43:18.723,13990.1931,0.03933048,1.561746,-0.7990694
19:43:18.826,14093.2195,0.04283619,1.560212,-0.8023108
19:43:18.932,14199.2779,0.04780054,1.560542,-0.8001058
19:43:19.036,14302.9178,0.05294824,1.555684,-0.7977644
19:43:19.137,14404.1799,0.06093693,1.554523,-0.7946256
19:43:19.241,14507.5888,0.07206178,1.552386,-0.7982581
19:43:19.342,14608.7979,0.08794808,1.548751,-0.8085006
19:43:19.445,14711.9254,0.1082373,1.541674,-0.8229983
19:43:19.551,14817.9321,0.1295023,1.519833,-0.8503572
19:43:19.654,14921.151,0.1586127,1.485284,-0.8902599
19:43:19.762,15028.6977,0.1895041,1.444193,-0.9350251
19:43:19.867,15133.6534,0.2226455,1.388959,-0.9958216
19:43:19.970,15237.0017,0.2380614,1.315691,-1.055139
19:43:20.074,15340.4596,0.2421603,1.228892,-1.104756
19:43:20.181,15447.496,0.2426758,1.127905,-1.149287
19:43:20.287,15553.661,0.2473966,1.043641,-1.188061
19:43:20.391,15657.6015,0.2426252,0.9697166,-1.208272
19:43:20.493,15760.3025,0.2395532,0.898272,-1.221459
19:43:20.601,15867.6478,0.2400777,0.8149663,-1.228459
19:43:20.706,15973.1701,0.2414715,0.730284,-1.233159
19:43:20.812,16078.6456,0.2432787,0.5542756,-1.244714
19:43:20.916,16182.5003,0.2489786,0.4496323,-1.233613
19:43:21.024,16290.9846,0.2508167,0.3549491,-1.21098
19:43:21.131,16397.6379,0.2563426,0.2846403,-1.191375
19:43:21.236,16503.2089,0.389457,0.2494913,-1.284855
19:43:21.345,16612.1121,0.4040194,0.1973,-1.284649
19:43:21.459,16725.7057,0.4060123,0.166838,-1.284396
19:43:21.572,16838.713,0.4025804,0.1420748,-1.286605
19:43:21.678,16944.8379,0.39114,0.1225478,-1.282614
19:43:21.787,17054.1707,0.3637239,0.09959698,-1.26823
19:43:21.897,17164.1472,0.3444669,0.07351191,-1.2727
19:43:22.005,17272.3244,0.3454173,0.09456274,-1.270618
19:43:22.112,17378.7805,0.348496,0.09791942,-1.269745
19:43:22.221,17488.1352,0.3507876,0.09913804,-1.268176
19:43:22.328,17595.2016,0.3517218,0.09904734,-1.267014
19:43:22.438,17704.7391,0.3506604,0.09865971,-1.268361
19:43:22.548,17815.071,0.3517178,0.09821115,-1.266618
19:43:22.658,17924.6624,0.3512471,0.09797363,-1.267842
19:43:22.767,18034.169,0.3512909,0.09736892,-1.267656
19:43:22.877,18144.1584,0.3516431,0.09830686,-1.266434
19:43:22.986,18253.3477,0.3517716,0.09781909,-1.267071
19:43:23.087,18354.1449,0.3524055,0.09752381,-1.265764
19:43:23.187,18454.2093,0.3544912,0.09793416,-1.263624
19:43:23.288,18555.1503,0.3569728,0.0977201,-1.261057
19:43:23.400,18666.5178,0.3535024,0.09764066,-1.264861
19:43:23.500,18766.6411,0.3538822,0.09768876,-1.264333
19:43:23.614,18880.618,0.3532283,0.09763798,-1.265514
19:43:23.728,18994.6206,0.3532679,0.0973444,-1.264645
19:43:23.829,19095.6746,0.354566,0.09771614,-1.263363
19:43:23.930,19196.5594,0.3540328,0.09761269,-1.263732
19:43:24.031,19297.6711,0.3545626,0.09762935,-1.263656
19:43:24.145,19411.9806,0.3557668,0.09734485,-1.261876
19:43:24.246,19512.6712,0.354724,0.09767003,-1.262983
19:43:24.347,19614.0904,0.3551165,0.09789897,-1.26169
19:43:24.462,19728.6985,0.3551184,0.09762707,-1.261936
19:43:24.563,19829.95,0.3548076,0.09776948,-1.262484
19:43:24.665,19932.1374,0.3542752,0.0974706,-1.262039
19:43:24.768,20035.1176,0.3530686,0.09647837,-1.263556
19:43:24.870,20136.7559,0.3552021,0.09735076,-1.259571
19:43:24.970,20237.1915,0.354367,0.09684725,-1.262043
19:43:25.074,20340.6183,0.3557571,0.09718387,-1.260893
19:43:25.177,20443.6698,0.3551151,0.09755044,-1.260509
19:43:25.282,20548.7749,0.3541391,0.09720679,-1.261648
19:43:25.384,20650.6509,0.3545411,0.0974694,-1.260848
19:43:25.488,20755.1444,0.354781,0.09773318,-1.260303
19:43:25.591,20858.0579,0.3552506,0.09784375,-1.259834
19:43:25.694,20961.1664,0.3551009,0.09763859,-1.259472
19:43:25.807,21073.6176,0.3555449,0.09733456,-1.258902
19:43:25.910,21177.1484,0.3558059,0.09724578,-1.258865
19:43:26.015,21281.6714,0.355611,0.09718446,-1.258707
19:43:26.119,21385.7554,0.3550825,0.09732056,-1.258748
19:43:26.223,21490.108,0.3552283,0.097468,-1.25834
19:43:26.325,21592.2242,0.3559076,0.09750716,-1.257249
19:43:26.430,21696.6387,0.3557025,0.09730986,-1.256967
19:43:26.535,21801.5424,0.3559083,0.09725128,-1.256815
19:43:26.640,21906.6751,0.3556091,0.09739718,-1.256709
19:43:26.742,22009.0527,0.354606,0.09830981,-1.255007
19:43:26.850,22116.6944,0.3544277,0.09751737,-1.25378
19:43:26.953,22219.9075,0.3537525,0.09701671,-1.25503
19:43:27.058,22325.1834,0.3536954,0.09720835,-1.253823
19:43:27.164,22431.1256,0.3527261,0.09671074,-1.25526
19:43:27.270,22536.6016,0.3526111,0.0966488,-1.255211
19:43:27.372,22638.767,0.3526429,0.0966799,-1.254944
19:43:27.480,22746.6241,0.3542259,0.09552695,-1.25428
19:43:27.585,22852.0997,0.3522686,0.0969707,-1.255606
19:43:27.691,22957.7434,0.3530045,0.09735256,-1.255284
19:43:27.801,23067.6024,0.353338,0.09705123,-1.254714
19:43:27.908,23174.6971,0.3526108,0.09649429,-1.254825
19:43:28.018,23284.7003,0.3525113,0.09644733,-1.254886
19:43:28.129,23395.6362,0.3536961,0.09678738,-1.253514
